feature,missing_ratio,mean,std,skew,kurtosis,outlier_ratio_iqr
X38,0.233447671692619,0.985731954751077,0.26186698045144463,39.933787598055424,1709.912001783965,0.04541865113639168
X39,0.233447671692619,0.9846079220852998,0.20853265462341652,35.71742068696196,1336.5292049969,0.048947511289884754
X4,0.233447671692619,-0.03962624068682595,0.0819046691876961,-2.950865828394959,8.72799229071926,0.10769192804086568
X40,0.233447671692619,1.1647619069836491e-05,1.2761460124738765e-05,5.18207366903526,89.03211398279501,0.05558571675344866
X41,0.233447671692619,-1.3295109842702183e-06,2.0240871214831224e-05,-24.464973736567597,880.910999955005,0.100547837030822
X42,0.233447671692619,-2.7701973382075658e-08,1.4355627014545818e-06,11.028860530743222,1270.2306979840878,0.17910816079757175
X43,0.233447671692619,-4.44490771539036e-08,9.58552423002641e-07,-11.534390829711429,534.5021041765733,0.17056979986674234
X44,0.233447671692619,-0.00021307136222451688,0.010889211230605359,-0.2023319476225488,5.911433486107748,0.05474668706660415
X45,0.233447671692619,-0.0002298583045263175,0.001573985843004891,0.6400513581370849,6.666661366009139,0.04187745231103324
X46,0.233447671692619,-0.00029419037987843985,0.0016229260440560923,0.145605536423363,2.2870968678547627,0.03367223552056857
X47,0.233447671692619,-7.581453079095822e-07,0.00011290481236288273,48.95848156431783,16013.37065520934,0.1129235249117785
X48,0.233447671692619,-1.2991184824276677e-06,2.5549540098395592e-05,-29.661166505622447,1465.6851414773826,0.10506379093354391
X49,0.233447671692619,-1.3295109842702183e-06,2.0240871214831224e-05,-24.464973736567597,880.910999955005,0.100547837030822
X5,0.233447671692619,0.007011707479220515,0.03734499813906528,-0.16585971206468444,0.05265719312050399,0.004861436714952002
X50,0.233447671692619,-9.120358599663272e-07,4.790750763624859e-05,13.093546456905042,6560.460109898586,0.10714902647878982
X51,0.233447671692619,4.507767251938549,3.093340343878562,1.6826256258470387,4.6234765793993216,0.030784986304074228
X52,0.233447671692619,-1.6617948418602955e-06,3.5413685516229456e-05,-28.21493930368427,1044.7591767665936,0.05520321792562249
X53,0.233447671692619,-1.4586173843366675e-06,2.5251771805620878e-05,-22.237898851847405,651.667030565509,0.055721442143967626
X54,0.233447671692619,-1.2689250264936089e-06,2.0168722800955265e-05,-19.353357730774086,513.4834095523806,0.05565974878464082
X55,0.233447671692619,-0.013793905068530645,0.146693537951086,-0.3726538142099567,1.7581965068848269,0.02635540310440984
X56,0.233447671692619,1.128253737561224e-05,8.326016387511e-05,81.25255625609024,8915.762224409886,0.09424277570762284
X57,0.233447671692619,1.1252504228710802e-05,4.2238676659552945e-05,41.86038613020591,2625.969673105089,0.06993559213286282
X58,0.233447671692619,1.1710785008550734e-05,2.2999001947338146e-05,17.622184829302896,464.29165115603416,0.05443822026997014
X59,0.233447671692619,0.017700994537185488,0.18972475450938855,0.22292985191567907,1.2865584572765294,0.013362781630185326
X6,0.233447671692619,0.005509770635974468,0.23860779708526986,0.038834276281355995,0.07968392843059124,0.004589985933914073
X60,0.233447671692619,0.018226843628653858,0.051252120887029955,2.9526576659153094,18.540853600688205,0.0251832292772006
X61,0.233447671692619,0.21138379877115504,0.7814202981537385,-0.4320805866842921,-1.3733955410582723,0.0
X62,0.233447671692619,0.2114293255278647,0.21985302254161893,0.12762164800233242,-0.2117215487305275,0.002961281247686499
X63,0.233447671692619,-8.328991468845547e-06,0.005468664383799842,0.05897524522410162,0.050256360819421086,0.006119981245218765
X64,0.233447671692619,-0.0016842916485295813,0.07602960389313831,-0.004991120129949529,11.300973392631125,0.017459220689484984
X65,0.233447671692619,-0.001735276526010877,0.015244841321295319,-0.07205142338896098,1.7217476215104779,0.014436246082471682
X66,0.233447671692619,0.007647947206387528,0.003800128482331313,1.0963813469218813,2.7863153157657563,0.030488858179305578
X67,0.233447671692619,4.907534932107273,10.452981703187424,5.409709910548453,45.79940681481822,0.0789181452508452
X68,0.233447671692619,4.882206473887416,9.717694051307502,4.093594073780863,19.143303061530982,0.07786935814228957
X69,0.233447671692619,-30.099216496368502,170.9937635825703,-9.509288294829268,190.4645622540652,0.12553364755817684
X7,0.233447671692619,-0.00014490523576582128,0.01162833957505873,0.0059257980116177895,5.063202230286484,0.06263109838856945
X70,0.233447671692619,-30.059370919246533,102.79975553026011,-7.31094648167514,84.03053924483928,0.0920711694593194
X71,0.233447671692619,-29.850787749832104,71.10930528651451,-4.779335752950742,26.773555147257838,0.07794339017348173
X72,0.233447671692619,-28.704883523948848,212.34225439631473,-6.9966781190124365,180.04128199132697,0.13239394911531724
X73,0.233447671692619,95832928756087.75,1744887754551092.2,42.310568871648584,2165.7851804153065,0.14063618192137797
X74,0.233447671692619,-2.0215310788409262e-05,0.0007393301317022885,-1.988898012088984,89.83968898877207,0.0026528144510524886
X75,0.233447671692619,-2.054159252460611e-05,0.0003581824585979585,-1.1327420527279506,32.64036761584244,0.03161167731905338
X76,0.233447671692619,-2.0695896917971555e-05,0.00010984794578471837,-0.2219569421560135,4.908947728733851,0.03695432223675443
X77,0.233447671692619,-42737277507451.13,592418605863376.0,-25.17637367904698,771.2539991534287,0.14816277175924783
X78,0.233447671692619,-48050540505079.95,591039446309149.4,-21.084428708318413,510.3100443060705,0.1523209041778743
X79,0.233447671692619,-0.002906272041044159,0.29132961205146213,-0.0032316183128548565,-0.35629295931460003,0.0010241097648249142
X8,0.233447671692619,0.0076736257193857115,0.0038071571052236126,1.0839548624865674,2.7072338548210824,0.03130321052241937
X80,0.233447671692619,4171610100646231.0,2.983655480190507e+17,98.09088890909868,10780.479125694308,0.14138884090516496
X81,0.233447671692619,4151869789406446.0,6.928738188767658e+16,29.824583369014874,1129.4594003013558,0.14291883621646967
X82,0.233447671692619,4273727750745163.0,5.92418605863376e+16,25.17637367904699,771.2539991534288,0.14816277175924783
X83,0.233447671692619,-1.3085782786154541e-05,8.128966585759637e-05,-17.705352172590057,646.6633932143128,0.04424647730918244
X84,0.233447671692619,-1.3659073892112632e-05,0.00020224884061536424,-48.25422285844542,4233.5573756767835,0.05960812378155615
X85,0.233447671692619,-6.577917645874136e-08,6.0920257550895464e-06,-8.884582255447059,710.684801616717,0.05179774449078301
X86,0.233447671692619,0.020343369761912075,0.3921330780175671,-0.0075463374573371475,-0.569956948104474,0.0
X87,0.233447671692619,0.020920758541197113,0.13642951087565897,0.03217928636006735,-0.22130039060175655,0.0027638624978407324
X88,0.23292944747427388,-0.02578320026961022,0.021574714388776783,-2.468045046941236,11.741033342045482,0.035189892160007896
X89,0.23292944747427388,-0.02576718700770217,0.02162921483882937,-2.522620680410486,12.60618590485217,0.03443723317622091
X9,0.233447671692619,0.007683804373270074,0.004130412060311833,1.4004263403130452,4.64106043591393,0.03230264294351356
X90,0.23292944747427388,-0.03621686726126911,0.0830067260094583,-3.0077380972738315,9.533251284381487,0.09696962218986749
X91,0.23292944747427388,-0.03737844545601132,0.07930908402376112,-2.9982410456165165,9.103034643566401,0.10792636280630753
X92,0.23292944747427388,3225334.607805248,624483362.0123744,216.58416746953597,49205.34294387495,0.08834489055598055
X93,0.23292944747427388,-1.543686276712033,8.008388334666005,0.08269939235743458,0.015598689406737698,0.005243935542778176
X94,0.23292944747427388,-0.8658988948812383,0.18820398175207215,3.7421041887884376,14.624484274103237,0.030057004664017964
X95,0.23292944747427388,-0.8659096703602803,0.18819402334892235,3.7418899016051217,14.623444383123465,0.030057004664017964
X96,0.23292944747427388,-0.8659012871251189,0.18820290134940276,3.7422485289950242,14.625320690473115,0.030057004664017964
X97,0.23292944747427388,-8.456354045540287e-05,0.0008087087515202351,0.29684373109989776,4.234077829261213,0.043210028872492166
X98,0.23292944747427388,-0.0011499370822897162,0.039867360555351734,-0.7483396808274768,31.074335796147928,0.01850800779804062
X99,0.23292944747427388,0.0036230894376360193,0.016068785298550294,-0.5234523942221815,3.9453871855962097,0.018039138267156925
